Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Description,Followers,Best_Hour_To_Post,Virality_Score,Likes_per_Follower,Shares_per_Follower,Comments_per_Follower,Post_Length,Hashtag_Count,Description_Score
Post_2316,TikTok,#Challenge,Video,Australia,4720948.0,4313.0,9479.0,36144.0,High,What are your thoughts on this video post? #Challenge,1161332,19.0,0.0429989012616547,0.01,0.0081621792906765,0.0311228830343088,53,1,1
Post_1517,YouTube,#Gaming,Video,UK,3810909.0,73215.0,60036.0,6135.0,High,Level up your video game with #Gaming,7163207,10.0,0.0194586028297102,0.010220980630603,0.0083811622364117,0.001,37,1,1
,Instagram,#foodie #foodie #opinion,Lifestyle,,,,,,,Have you ever seen something like this?,51760,,0.0586659999999999,0.025362,0.014903,0.018401,39,3,1
Post_2680,Twitter,#Comedy,Post,India,3638397.0,450082.0,73662.0,9308.0,High,Experience the best of post with #Comedy!,807368,11.0,0.6602342426254199,0.5,0.0912372053388293,0.0115288195717442,41,1,1
Post_764,YouTube,#Dance,Live Stream,Australia,648171.0,478099.0,45995.0,49019.0,Low,New trend in live stream just dropped #Dance!,4968664,3.0,0.1153454932754559,0.0962228478319322,0.0092570155679675,0.009865629875556,45,1,1
Post_3351,YouTube,#Fashion,Reel,Brazil,2555232.0,22683.0,19211.0,731.0,Medium,Experience the best of reel with #Fashion!,742858,8.0,0.0573797414849136,0.0305347724598779,0.0258609316989249,0.001,42,1,1
Post_1637,Twitter,#Challenge,Tweet,India,2812314.0,74309.0,1044.0,11855.0,High,Discover what everyone loves in tweet #Challenge,20680,10.0,1.0,0.5,0.0504835589941972,0.1,48,1,1
Post_3889,Twitter,#Music,Post,Australia,3722456.0,135147.0,28659.0,8807.0,Medium,Amazing post content you can't miss #Music,528582,14.0,0.3265586039630558,0.2556783999455146,0.0542186453568225,0.0166615586607186,42,1,1
Post_4457,Instagram,#Gaming,Post,Japan,3111832.0,171402.0,51391.0,12925.0,Medium,Discover what everyone loves in post #Gaming,1993472,9.0,0.118244951521767,0.0859816440862976,0.0257796447604982,0.0064836626749711,44,1,1
,Twitter,,Travel,,,,,,,ok,47512,,0.011862,0.01,0.002,0.003997,2,0,0
,TikTok,#vibe ,Fitness,,,,,,,meh,21202,,0.012073,0.01,0.002567,0.002046,3,1,0
,Instagram,#fun,Video Games,,,,,,,post,36374,,0.00323,0.01,0.002,0.001,4,1,0
Post_4322,YouTube,#Fitness,Reel,India,3693552.0,249768.0,16084.0,5323.0,Medium,Level up your reel game with #Fitness,410531,9.0,0.6605469501694148,0.5,0.0391785273219318,0.0129661341043672,37,1,1
Post_3714,YouTube,#Challenge,Post,Canada,475805.0,301526.0,19765.0,33905.0,Low,Level up your post game with #Challenge,9176515,5.0,0.0387070690779669,0.032858443537661,0.0021538677809604,0.0036947577593454,39,1,1
Post_3491,Twitter,#Dance,Video,Canada,3212719.0,63977.0,71876.0,17859.0,Low,Level up your video game with #Dance,888262,16.0,0.1730480421317133,0.0720249205752356,0.0809175671142072,0.0201055544422704,36,1,1
Post_1865,TikTok,#Fashion,Live Stream,Brazil,313920.0,52827.0,794.0,37816.0,High,Amazing live stream content you can't miss #Fashion,1109549,11.0,0.0824091590366896,0.0476112366375887,0.002,0.0340823163285262,51,1,1
Post_3807,Instagram,#Fashion,Shorts,India,3609099.0,34382.0,13782.0,22498.0,Low,Experience the best of shorts with #Fashion!,374688,1.0,0.1885889059697668,0.0917616790503031,0.0367826031258006,0.0600446237936629,44,1,1
Post_69,Twitter,#Fitness,Tweet,USA,581577.0,341805.0,67524.0,485.0,High,What are your thoughts on this tweet post? #Fitness,211841,12.0,1.0,0.5,0.2,0.0022894529387606,51,1,1
Post_276,Twitter,#Fitness,Video,USA,4643597.0,200851.0,87149.0,35230.0,Low,Experience the best of video with #Fitness!,868961,6.0,0.3719729654150186,0.2311392571128048,0.1002910372272173,0.0405426710749964,43,1,1
Post_3322,YouTube,#Fitness,Post,India,4542259.0,260423.0,7198.0,14245.0,Medium,What are your thoughts on this post post? #Fitness,1802428,21.0,0.1563812812495145,0.1444845508392013,0.0039935020982807,0.0079032283120324,50,1,1
Post_1986,TikTok,#Viral,Reel,Germany,4087185.0,135652.0,4625.0,8672.0,Low,Level up your reel game with #Viral,745791,1.0,0.1997194924583429,0.1818901005777758,0.0062014693124481,0.0116279225681189,35,1,1
Post_4508,TikTok,#Fashion,Shorts,Japan,42728.0,3266.0,25861.0,33547.0,Medium,Discover what everyone loves in shorts #Fashion,4353810,13.0,0.014395207875401,0.01,0.0059398549775943,0.0077052053259099,47,1,1
Post_964,TikTok,#Fashion,Live Stream,UK,1518152.0,92660.0,60723.0,46917.0,Low,New trend in live stream just dropped #Fashion!,4654269,3.0,0.0430357592137454,0.0199086043372224,0.0130467319357776,0.0100804229407453,47,1,1
Post_1007,Instagram,#Challenge,Video,Canada,2980875.0,23957.0,13444.0,22622.0,High,New trend in video just dropped #Challenge!,2643126,12.0,0.0227090952152867,0.01,0.0050864014806709,0.0085588049907571,43,1,1
Post_3375,Instagram,#Viral,Live Stream,USA,955722.0,315687.0,77050.0,46526.0,Medium,Amazing live stream content you can't miss #Viral,1329154,14.0,0.3304831494318943,0.2375097242306008,0.0579692044714156,0.0350042207298778,49,1,1
Post_2002,TikTok,#Music,Video,Germany,246466.0,47839.0,94745.0,23517.0,Medium,Amazing video content you can't miss #Music,4717649,14.0,0.0352084269092507,0.0101404322364805,0.0200830964745363,0.0049848981982339,43,1,1
Post_1827,Instagram,#Fitness,Post,Japan,1598314.0,404896.0,69137.0,28060.0,Medium,Amazing post content you can't miss #Fitness,1494108,17.0,0.3360486658260313,0.270995135559143,0.0462730940467489,0.0187804362201393,44,1,1
Post_1295,YouTube,#Education,Video,Japan,1213734.0,342720.0,58380.0,21282.0,Medium,Amazing video content you can't miss #Education,1920219,13.0,0.2199655351811434,0.1784796421658154,0.0304027821826572,0.0110831108326706,47,1,1
Post_2309,YouTube,#Education,Video,Canada,2899934.0,201125.0,90937.0,32201.0,High,Level up your video game with #Education,1955376,12.0,0.1658315331680454,0.1028574555481912,0.0465061451096873,0.0164679325101668,40,1,1
Post_884,YouTube,#Challenge,Shorts,Germany,3458941.0,367246.0,48482.0,38137.0,Low,Discover what everyone loves in shorts #Challenge,8358845,0.0,0.0542975734087664,0.0439350173379216,0.0058000836239935,0.0045624724468512,49,1,1
,Instagram, ,Travel,,,,,,,ok,17925,,0.011063,0.01,0.002727,0.002919,2,0,0
Post_1802,YouTube,#Dance,Reel,India,3349574.0,467084.0,93624.0,20110.0,High,Amazing reel content you can't miss #Dance,3216773,12.0,0.1805592126021948,0.1452026611762782,0.029104944613748,0.0062516068121685,42,1,1
Post_2293,TikTok,#Music,Post,Japan,3273580.0,255450.0,69728.0,20381.0,High,Level up your post game with #Music,4584492,18.0,0.0753756359483231,0.0557204593224287,0.0152095368472668,0.0044456397786275,35,1,1
Post_3848,Twitter,#Comedy,Tweet,Australia,1126747.0,490312.0,30079.0,26934.0,High,Experience the best of tweet with #Comedy!,121869,11.0,1.0,0.5,0.2,0.1,42,1,1
Post_3054,YouTube,#Fitness,Live Stream,Canada,4671503.0,354700.0,68406.0,4501.0,Low,Level up your live stream game with #Fitness,1955773,0.0,0.2186383593597007,0.1813605157653776,0.0349764517661303,0.0023013918281927,44,1,1
Post_4872,YouTube,#Dance,Reel,UK,4438745.0,108867.0,70396.0,45391.0,High,Discover what everyone loves in reel #Dance,7954548,11.0,0.0282422081053505,0.0136861327632946,0.0088497800252132,0.0057062953168426,43,1,1
,Instagram,#comment,Lifestyle,,,,,,,What's your opinion on this place?,30348,,0.077261,0.016298,0.018442,0.042521,34,1,1
Post_2699,YouTube,#Viral,Post,USA,3093369.0,25610.0,14721.0,32826.0,High,Amazing post content you can't miss #Viral,368957,11.0,0.1982805584390592,0.0694118826855162,0.0398989584152082,0.0889697173383348,42,1,1
,Instagram,,Fitness,,,,,,,why,32667,,0.010592,0.01,0.002986,0.001107,3,0,0
Post_2566,Twitter,#Music,Tweet,India,3596679.0,429470.0,19732.0,12766.0,High,What are your thoughts on this tweet post? #Music,520002,12.0,0.888396583090065,0.5,0.0379460078999696,0.0245499055772862,49,1,1
Post_626,Twitter,#Challenge,Live Stream,Japan,749258.0,380259.0,21872.0,21913.0,Medium,Level up your live stream game with #Challenge,638892,17.0,0.6637178114610921,0.5,0.0342342680766076,0.0342984416771535,46,1,1
Post_302,TikTok,#Tech,Tweet,Japan,3763770.0,75074.0,87283.0,26590.0,Medium,Level up your tweet game with #Tech,1009589,8.0,0.1871523956778451,0.0743609528233766,0.0864539926643416,0.0263374501901268,35,1,1
Post_961,TikTok,#Comedy,Tweet,UK,1371750.0,3936.0,66622.0,2780.0,High,Experience the best of tweet with #Comedy!,933149,11.0,0.0785919504816487,0.01,0.0713948147616297,0.0029791598126344,42,1,1
Post_2875,Instagram,#Challenge,Live Stream,Canada,701100.0,318884.0,45392.0,11881.0,Medium,Discover what everyone loves in live stream #Challenge,2166541,8.0,0.1736209930945225,0.1471857675437483,0.0209513690255573,0.0054838565252169,54,1,1
Post_4676,TikTok,#Comedy,Tweet,USA,4601601.0,184910.0,67509.0,1637.0,Medium,Level up your tweet game with #Comedy,2481723,14.0,0.1023708125362903,0.0745087183380256,0.0272024718310625,0.001,37,1,1
Post_4442,YouTube,#Dance,Live Stream,Australia,4316183.0,219615.0,14485.0,34691.0,Low,Amazing live stream content you can't miss #Dance,1190863,7.0,0.2257111019487548,0.1844166793325512,0.0121634478525237,0.0291309747636797,49,1,1
Post_3794,Instagram,#Education,Reel,UK,4410645.0,274766.0,45283.0,9010.0,Low,Level up your reel game with #Education,1207032,1.0,0.2726182901530365,0.2276377096878956,0.0375159896340776,0.0074645908310633,39,1,1
Post_1153,Instagram,#Dance,Reel,Canada,2912775.0,178086.0,11014.0,25511.0,Medium,Amazing reel content you can't miss #Dance,2892422,9.0,0.0741976793151207,0.061569853914816,0.0038078814225586,0.0088199439777459,42,1,1
,TikTok,#thoughts #debate #opinion,Gaming,,,,,,,What's your favorite travel memory?,61713,,0.081147,0.028302,0.013856,0.038989,35,3,0
Post_4663,YouTube,#Comedy,Post,Germany,1547318.0,226191.0,9881.0,32443.0,Low,What are your thoughts on this post post? #Comedy,2822035,0.0,0.0951494223140393,0.0801517344752988,0.0035013740084726,0.0114963138302678,49,1,1
Post_386,Twitter,#Dance,Post,Australia,2064776.0,387203.0,7684.0,5608.0,Low,Amazing post content you can't miss #Dance,827559,0.0,0.4839473681030596,0.4678856734081799,0.0092851385822642,0.0067765561126155,42,1,1
Post_3603,Instagram,#Gaming,Post,Japan,2408561.0,311453.0,91334.0,6412.0,Medium,Amazing post content you can't miss #Gaming,601655,9.0,0.6801223292418414,0.5,0.151804605629472,0.0106572703625832,43,1,1
Post_3418,YouTube,#Music,Tweet,Canada,1550211.0,218049.0,93137.0,29878.0,Medium,Level up your tweet game with #Music,5287191,8.0,0.0645075995930542,0.0412409916721374,0.017615592097959,0.0056510158229577,36,1,1
Post_773,Instagram,#Challenge,Shorts,Japan,282212.0,325960.0,23903.0,6061.0,Low,What are your thoughts on this shorts post? #Challenge,1490249,2.0,0.2388352550479819,0.2187285480480107,0.0160396014357332,0.0040671055642379,54,1,1
Post_653,TikTok,#Comedy,Tweet,Japan,277665.0,375796.0,86711.0,16520.0,High,Discover what everyone loves in tweet #Comedy,1581734,18.0,0.3028492780707755,0.2375848277902605,0.0548202162942694,0.0104442339862454,45,1,1
Post_4788,TikTok,#Music,Tweet,Japan,2476925.0,230450.0,55221.0,1354.0,Medium,Experience the best of tweet with #Music!,429383,14.0,0.6684591611684674,0.5,0.1286054641194458,0.0031533619169832,41,1,1
,TikTok,#fun #fyp,Gaming,,,,,,,123,37659,,0.002012,0.01,0.002,0.001,3,2,0
Post_796,Instagram,#Fitness,Shorts,UK,4490630.0,166824.0,45589.0,4926.0,Low,New trend in shorts just dropped #Fitness!,509587,2.0,0.4265002835629637,0.3273709886633685,0.0894626432777916,0.0096666516218035,42,1,1
Post_2679,TikTok,#Gaming,Live Stream,Brazil,168039.0,248372.0,76006.0,17287.0,High,Discover what everyone loves in live stream #Gaming,1978419,19.0,0.1726959759282538,0.125540646344379,0.0384175445140791,0.0087377850697956,51,1,1
,TikTok,#fyp,Video Games,,,,,,,todays vibe,48456,,0.024567,0.01579,0.004089,0.004688,11,1,0
,Twitter,#foodie #fyp,Travel,,,,,,,What's your opinion on this place?,30055,,0.089553,0.044326,0.007723,0.037504,34,2,1
Post_4640,Twitter,#Music,Post,USA,4221706.0,126346.0,6521.0,35253.0,Low,Experience the best of post with #Music!,312109,22.0,0.5386579688506259,0.4048137029050748,0.0208933417491965,0.1,40,1,1
Post_1948,YouTube,#Education,Shorts,India,3203657.0,84559.0,58387.0,36234.0,Low,Amazing shorts content you can't miss #Education,3149688,1.0,0.0568881743207581,0.0268467860943687,0.0185373916400608,0.0115039965863285,48,1,1
Post_1747,Twitter,#Education,Post,Canada,2121520.0,204206.0,17380.0,21689.0,Low,Level up your post game with #Education,264803,2.0,0.9187018273962152,0.5,0.065633697503427,0.0819061717578728,39,1,1
Post_1902,YouTube,#Challenge,Reel,Brazil,4636278.0,73454.0,29403.0,25464.0,High,Discover what everyone loves in reel #Challenge,2048120,11.0,0.0626530672030935,0.0358641095248325,0.0143560924164599,0.012432865261801,47,1,1
Post_1915,YouTube,#Challenge,Shorts,India,844108.0,319819.0,36180.0,45727.0,Low,Level up your shorts game with #Challenge,7876676,3.0,0.0510019708821335,0.0406032950955453,0.0045933081416577,0.0058053676449304,41,1,1
,Twitter,#fun ,Fitness,,,,,,,night,26548,,0.009122,0.01,0.002,0.002245,5,1,0
Post_948,YouTube,#Tech,Shorts,Brazil,4288053.0,39463.0,99816.0,7492.0,High,New trend in shorts just dropped #Tech!,3815432,10.0,0.0384677279007986,0.0103429965466557,0.0261611267085876,0.0019636046455552,39,1,1
Post_592,TikTok,#Viral,Live Stream,Australia,845246.0,313875.0,38766.0,37466.0,Low,Level up your live stream game with #Viral,4383078,15.0,0.0890029791849471,0.0716106352659021,0.0088444695713833,0.0085478743476616,42,1,1
Post_4536,Twitter,#Music,Tweet,India,1745217.0,395015.0,1527.0,1127.0,High,Experience the best of tweet with #Music!,319013,19.0,1.0,0.5,0.0047866387890148,0.0035327713917614,41,1,1
,Twitter,#thoughts,Gaming,,,,,,,Ever been here? Comment below!,76026,,0.0766169999999999,0.030347,0.005661,0.040609,30,1,0
,Twitter,#foodie #comment #debate,Lifestyle,,,,,,,This view deserves a story. Thoughts?,13615,,0.072824,0.04789,0.009853,0.015081,37,3,1
Post_2480,TikTok,#Music,Tweet,USA,187729.0,306823.0,3693.0,18459.0,High,Amazing tweet content you can't miss #Music,1130620,11.0,0.29096867205604,0.2713758822592914,0.0032663494365923,0.0163264403601563,43,1,1
Post_2225,Instagram,#Gaming,Live Stream,USA,3087010.0,167365.0,34302.0,37657.0,High,Level up your live stream game with #Gaming,275436,11.0,0.8688915029262696,0.5,0.1245370975471616,0.1,43,1,1
,Instagram,,Fitness,,,,,,,random,23382,,0.002124,0.01,0.002,0.001,6,0,0
,TikTok, #vibe,Video Games,,,,,,,meh,10906,,0.013297,0.01,0.002296,0.003206,3,1,0
Post_1856,YouTube,#Comedy,Post,Canada,2337383.0,390284.0,55216.0,31713.0,Medium,What are your thoughts on this post post? #Comedy,7416536,8.0,0.0643444594619375,0.052623488917198,0.0074449850981644,0.004275985446575,49,1,1
,TikTok,#vibe ,Fitness,,,,,,,todays vibe,17758,,0.024782,0.017156,0.002,0.005817,11,1,0
,TikTok,,Video Games,,,,,,,again,3130,,0.014062,0.01,0.002842,0.00306,5,0,0
,Twitter,#thoughts #comment #fyp,Lifestyle,,,,,,,What's your opinion on this place?,2936,,0.06086,0.010402,0.017922,0.032536,34,3,1
Post_2634,Instagram,#Gaming,Video,Canada,4828592.0,471991.0,21120.0,11961.0,High,Discover what everyone loves in video #Gaming,1605256,11.0,0.3146364193623945,0.2940284914057322,0.013156779977773,0.0074511479788893,45,1,1
Post_3798,TikTok,#Viral,Reel,Canada,4770390.0,448970.0,59849.0,18865.0,Medium,Experience the best of reel with #Viral!,2456891,13.0,0.2147771309349905,0.1827390795928675,0.0243596480267134,0.0076784033154095,40,1,1
,TikTok,#thoughts #fyp #opinion,Travel,,,,,,,Would you try this sushi place?,64866,,0.067202,0.036977,0.010981,0.019244,31,3,1
Post_2711,TikTok,#Education,Reel,India,4166729.0,213917.0,75721.0,46135.0,Low,Level up your reel game with #Education,667761,2.0,0.5028340978284147,0.3203496460559991,0.1133953615140746,0.0690890902583409,39,1,1
Post_2381,TikTok,#Education,Post,Germany,2449143.0,142284.0,86663.0,26545.0,High,Discover what everyone loves in post #Education,2880343,20.0,0.088701935845835,0.049398283468323,0.0300877360786545,0.0092159162988574,47,1,1
Post_4334,Instagram,#Fashion,Tweet,India,3084526.0,328466.0,50665.0,1143.0,Low,Level up your tweet game with #Fashion,821276,16.0,0.463028263336564,0.399945937784618,0.0616905887911006,0.0013917367608453,38,1,1
Post_466,Instagram,#Fashion,Post,UK,4398342.0,308054.0,29831.0,3366.0,Medium,Level up your post game with #Fashion,1945176,13.0,0.1754345108103328,0.1583681887911428,0.0153358873438701,0.0017304346753198,37,1,1
,TikTok,#comment,Lifestyle,,,,,,,What's your favorite travel memory?,5973,,0.08564,0.038608,0.012108,0.034924,35,1,0
,TikTok,#thoughts #thoughts #comment,Food,,,,,,,"Foodies, any recommendations?",3126,,0.067287,0.011226,0.019163,0.036898,29,3,0
Post_1599,Twitter,#Tech,Live Stream,Germany,2651800.0,219881.0,16104.0,23971.0,High,What are your thoughts on this live stream post? #Tech,164594,19.0,1.0,0.5,0.0978407475363622,0.1,54,1,1
Post_4452,Instagram,#Fitness,Reel,Germany,1945496.0,290804.0,36541.0,15838.0,Low,What are your thoughts on this reel post? #Fitness,369389,23.0,0.9290558192041452,0.5,0.0989228157849854,0.042876209091229,50,1,1
Post_4109,YouTube,#Fashion,Reel,India,543029.0,255089.0,39969.0,49268.0,High,Level up your reel game with #Fashion,3821195,19.0,0.0901095076278494,0.0667563419296843,0.0104598168897426,0.0128933488084224,37,1,1
,Instagram,#life #life,Fitness,,,,,,,.,36938,,0.002086,0.01,0.002,0.001,1,2,0
Post_3697,YouTube,#Tech,Tweet,Brazil,4571746.0,377505.0,16732.0,26086.0,High,Level up your tweet game with #Tech,8174230,19.0,0.0514205007688797,0.0461823315468245,0.0020469206273863,0.0031912485946688,35,1,1
Post_2796,YouTube,#Viral,Video,UK,497552.0,297185.0,73947.0,641.0,Medium,Experience the best of video with #Viral!,1425423,17.0,0.260815912188873,0.2084889888825983,0.0518772322321163,0.001,41,1,1
Post_3232,Instagram,#Music,Reel,USA,1227035.0,90647.0,96551.0,30875.0,Medium,Experience the best of reel with #Music!,1121113,14.0,0.1945147366946953,0.0808544722967265,0.0861206675865858,0.0275395968113829,40,1,1
Post_4916,Twitter,#Fitness,Reel,USA,4311300.0,487965.0,99408.0,9518.0,High,What are your thoughts on this reel post? #Fitness,505704,20.0,1.0,0.5,0.1965734896302975,0.0188212867606346,50,1,1
Post_1514,Instagram,#Gaming,Post,Canada,18259.0,325660.0,50504.0,27761.0,Low,Experience the best of post with #Gaming!,2703381,0.0,0.1494147513798462,0.1204639671581623,0.0186817914308046,0.0102689927908792,41,1,1
,Instagram, #life,Food,,,,,,,it's live,11865,,0.0134379999999999,0.01,0.002188,0.002324,9,1,0
Post_3152,Instagram,#Fitness,Shorts,Japan,2088618.0,33474.0,31406.0,37790.0,Low,Level up your shorts game with #Fitness,1129129,3.0,0.0909284944412905,0.0296458597733297,0.0278143595638762,0.0334682751040846,39,1,1
Post_4678,TikTok,#Fitness,Tweet,UK,3048931.0,400764.0,81551.0,1571.0,Low,Level up your tweet game with #Fitness,3583418,5.0,0.1350347628995556,0.1118384737700151,0.0227578808835586,0.001,38,1,1
Post_3154,YouTube,#Viral,Reel,Brazil,2518128.0,77170.0,26752.0,2951.0,Medium,What are your thoughts on this reel post? #Viral,5837692,14.0,0.0183074064202085,0.0132192654220195,0.0045826329994799,0.001,48,1,1
,TikTok,,Gaming,,,,,,,why,36859,,0.011049,0.01,0.002,0.003953,3,0,0
Post_2036,TikTok,#Education,Post,Japan,2602031.0,305284.0,80764.0,26733.0,High,Level up your post game with #Education,25790,19.0,1.0,0.5,0.2,0.1,39,1,1
Post_1773,Twitter,#Comedy,Live Stream,Germany,1155502.0,421577.0,53062.0,23820.0,High,Discover what everyone loves in live stream #Comedy,45383,11.0,1.0,0.5,0.2,0.1,51,1,1
Post_4192,Instagram,#Viral,Video,Japan,3417577.0,118797.0,11271.0,1040.0,Medium,New trend in video just dropped #Viral!,1116323,14.0,0.117446294665612,0.1064181245033919,0.0100965401590758,0.001,39,1,1
Post_3964,Instagram,#Viral,Shorts,Brazil,2561592.0,417783.0,857.0,23063.0,Medium,Discover what everyone loves in shorts #Viral,2756282,14.0,0.1602531961533689,0.1515748388590137,0.002,0.0083674311989847,45,1,1
Post_4176,Instagram,#Viral,Reel,India,4422263.0,135404.0,43976.0,34379.0,Low,New trend in reel just dropped #Viral!,2070440,1.0,0.1032432719615154,0.0653986592221943,0.0212399296767836,0.0166046830625374,38,1,1
Post_2789,Instagram,#Fashion,Tweet,USA,481808.0,61671.0,7895.0,34339.0,Low,Experience the best of tweet with #Fashion!,1568660,16.0,0.0662380630601915,0.0393144467252304,0.0050329580661201,0.0218906582688409,43,1,1
Post_3163,YouTube,#Music,Tweet,UK,4731153.0,280741.0,96904.0,17906.0,Medium,Discover what everyone loves in tweet #Music,289984,9.0,1.0,0.5,0.2,0.0617482343853454,44,1,1
Post_256,Twitter,#Challenge,Tweet,USA,2276898.0,337038.0,56049.0,13735.0,Medium,Level up your tweet game with #Challenge,751477,17.0,0.5413632087209589,0.4485007525180411,0.0745851170428369,0.0182773391600807,40,1,1
Post_65,YouTube,#Fashion,Shorts,Canada,2969591.0,358102.0,26688.0,8128.0,Low,Experience the best of shorts with #Fashion!,3332391,2.0,0.1179087327987622,0.1074609792188251,0.0080086640493267,0.0024390895306103,44,1,1
Post_2470,Twitter,#Comedy,Post,Australia,1318537.0,324242.0,11914.0,19688.0,Low,Amazing post content you can't miss #Comedy,882953,6.0,0.4030157890623849,0.367224529504968,0.0134933569510494,0.0222979026063674,43,1,1
Post_1052,TikTok,#Challenge,Shorts,Germany,2631238.0,442816.0,29304.0,44101.0,Low,Level up your shorts game with #Challenge,2767021,22.0,0.186562010190743,0.1600334800494828,0.0105904508856275,0.0159380792556326,41,1,1
Post_4780,Instagram,#Fitness,Tweet,UK,1085330.0,403285.0,93043.0,35529.0,Low,Experience the best of tweet with #Fitness!,323413,4.0,1.0,0.5,0.2,0.1,43,1,1
Post_2055,Instagram,#Fashion,Reel,Japan,2524434.0,362737.0,16212.0,26880.0,Medium,Discover what everyone loves in reel #Fashion,2300091,8.0,0.1764404104011536,0.1577054994780641,0.0070484167800317,0.0116864941430578,45,1,1
Post_3325,Instagram,#Dance,Shorts,UK,133501.0,499664.0,49136.0,9299.0,Low,Experience the best of shorts with #Dance!,343935,2.0,1.0,0.5,0.1428642039920333,0.0270370854958058,42,1,1
Post_1792,Instagram,#Tech,Tweet,Japan,3070332.0,34145.0,25996.0,24504.0,Medium,Amazing tweet content you can't miss #Tech,1413797,14.0,0.0598706886490776,0.0241512749001447,0.0183873639567773,0.0173320497921554,42,1,1
Post_216,TikTok,#Fitness,Post,USA,4497673.0,460735.0,96637.0,47633.0,Medium,New trend in post just dropped #Fitness!,3381339,17.0,0.1789246804298533,0.1362581509869315,0.0285795065209374,0.0140870229219844,40,1,1
Post_4766,YouTube,#Viral,Post,India,2237936.0,126499.0,7462.0,31727.0,Medium,Level up your post game with #Viral,7072362,9.0,0.0234275338281609,0.0178863864717332,0.002,0.0044860543054781,35,1,1
Post_1567,Instagram,#Challenge,Reel,Australia,797275.0,354616.0,31544.0,29280.0,High,Discover what everyone loves in reel #Challenge,2580607,18.0,0.1609853805713151,0.1374157320351374,0.0122234807547216,0.011346167781456,47,1,1
,TikTok,#fyp #comment,Travel,,,,,,,Would you try this sushi place?,38650,,0.067575,0.031726,0.017076,0.018773,31,2,1
Post_999,Twitter,#Dance,Live Stream,Brazil,4903151.0,221692.0,89008.0,32540.0,Medium,Discover what everyone loves in live stream #Dance,62628,14.0,1.0,0.5,0.2,0.1,50,1,1
Post_3752,TikTok,#Dance,Shorts,Australia,3927986.0,316772.0,85104.0,49951.0,High,Amazing shorts content you can't miss #Dance,386329,20.0,1.0,0.5,0.2,0.1,44,1,1
Post_4279,TikTok,#Music,Video,Australia,28280.0,67072.0,13299.0,23411.0,Medium,Level up your video game with #Music,4697396,21.0,0.0220935173445032,0.014278549221739,0.0028311430418044,0.0049838250809597,36,1,1
Post_3507,Twitter,#Music,Video,UK,2091593.0,251061.0,54282.0,8417.0,Medium,Amazing video content you can't miss #Music,996136,13.0,0.3149770714039046,0.2520348627095095,0.0544925592489378,0.0084496494454572,43,1,1
Post_4424,Instagram,#Gaming,Tweet,Germany,554142.0,60701.0,68343.0,16296.0,High,New trend in tweet just dropped #Gaming!,1162653,10.0,0.125007203353021,0.052209042594824,0.0587819409574481,0.0140162198007488,40,1,1
Post_4257,TikTok,#Gaming,Tweet,Germany,4497476.0,329836.0,14346.0,34972.0,Low,Level up your tweet game with #Gaming,2588583,0.0,0.1464716410484037,0.1274195187096569,0.0055420282061653,0.0135100941325814,37,1,1
Post_1942,TikTok,#Music,Tweet,Canada,800884.0,357032.0,15074.0,42750.0,Medium,Experience the best of tweet with #Music!,3912380,8.0,0.1060367346730123,0.0912569842397722,0.0038528977246586,0.0109268527085814,41,1,1
Post_194,TikTok,#Education,Reel,India,2488223.0,177673.0,86535.0,39991.0,Low,Experience the best of reel with #Education!,997390,4.0,0.3049950370466918,0.1781379400234612,0.0867614473776556,0.0400956496455749,44,1,1
Post_1525,YouTube,#Fitness,Reel,India,2632783.0,220230.0,80297.0,29046.0,Medium,Discover what everyone loves in reel #Fitness,7544763,8.0,0.0436823529115493,0.0291897836949947,0.0106427464984652,0.0038498227180893,45,1,1
Post_2140,Instagram,#Music,Reel,Brazil,2854637.0,188755.0,50133.0,48809.0,Low,Level up your reel game with #Music,644239,7.0,0.4465687423456202,0.2929890925572652,0.0778173938553859,0.0757622559329689,35,1,1
Post_2626,TikTok,#Viral,Live Stream,USA,3102190.0,192002.0,40911.0,3390.0,Low,Experience the best of live stream with #Viral!,2996692,15.0,0.0788546170243722,0.0640713159710774,0.0136520536645073,0.0011312473887873,47,1,1
Post_4188,Twitter,#Tech,Live Stream,USA,2638135.0,259465.0,26123.0,9244.0,Medium,What are your thoughts on this live stream post? #Tech,869842,13.0,0.3389489125611317,0.2982898043552737,0.0300318908491427,0.0106272173567153,54,1,1
Post_1612,Instagram,#Education,Live Stream,Brazil,2341476.0,187857.0,88914.0,17369.0,High,New trend in live stream just dropped #Education!,1115328,10.0,0.2637251104607792,0.1684320666207608,0.0797200464796006,0.0155729973604177,49,1,1
Post_348,YouTube,#Fitness,Tweet,Brazil,3577708.0,6650.0,74312.0,12776.0,Low,Level up your tweet game with #Fitness,6420898,7.0,0.0145988925536583,0.01,0.0115734590395299,0.0019897528351953,38,1,1
Post_43,Twitter,#Comedy,Post,Brazil,3961278.0,49656.0,93072.0,23952.0,Medium,What are your thoughts on this post post? #Comedy,827860,13.0,0.2013383905491266,0.0599811562341458,0.1124248061266397,0.028932428188341,49,1,1
